# Please review http://www.world-strain-map.org/model/rotated_geodetic.html before using!
#
   78.750  31.040  100.708   38.886  3.721  2.918 -0.020   Pacific       
   78.620  30.810  102.192   37.573  3.402  2.682 -0.030   Pacific       
   79.490  30.740  101.975   39.103  3.638  2.759 -0.040   Pacific       
   78.020  30.460  105.628   42.489  1.720  1.242  0.040   Pacific       
   78.120  30.450  107.758   42.384  2.759  2.402  0.050   Pacific       
   78.370  30.390   99.493   47.101  2.759  1.918 -0.030   Pacific       
   78.160  30.340  107.712   45.298  2.198  1.758  0.020   Pacific       
   79.190  30.330  103.784   43.712  2.841  2.039 -0.050   Pacific       
   78.010  30.330  107.063   46.643  0.962  0.637 -0.080   Pacific       
   78.010  30.330  106.267   45.248  2.039  1.523  0.000   Pacific       
   77.860  30.330  105.445   46.638  1.803  1.281  0.050   Pacific       
   77.970  30.290  104.905   47.634  1.758  1.357  0.030   Pacific       
   77.630  30.280  106.843   45.193  2.841  2.198  0.010   Pacific       
   78.190  30.190  104.554   48.182  1.841  1.357  0.020   Pacific       
   77.870  30.150  106.915   50.217  2.918  2.440 -0.020   Pacific       
   77.980  30.100  106.408   48.984  2.561  1.841  0.000   Pacific       
   78.680  29.850  105.828   46.977  3.039  1.841  0.010   Pacific       
   77.170  28.540  107.899   46.437  2.841  1.440 -0.010   Pacific       
   77.570  13.020  112.537   52.072  1.440  1.038 -0.040   Pacific       
  167.740 -45.560    5.918    7.021  1.625  1.701 -0.094   Pacific       
  169.200 -45.390    5.394    3.005  1.618  1.650 -0.088   Pacific       
  168.250 -46.540    2.175    2.474  1.459  1.433 -0.122   Pacific       
  171.060 -44.400    2.102    2.195  1.599  1.586 -0.090   Pacific       
  169.000 -43.860   27.578   13.147  1.586  1.605 -0.082   Pacific       
  172.740 -43.580    0.603    2.290  1.625  1.580 -0.082   Pacific       
  173.010 -42.690    7.938    1.791  1.612  1.548 -0.076   Pacific       
  172.670 -40.710   37.221   13.876  1.682  1.637 -0.043   Pacific       
  174.210 -41.750   12.711    0.476  1.714  1.663 -0.062   Pacific       
  175.650 -41.180   11.086    1.009  1.879  1.860 -0.039   Pacific       
  174.830 -36.600   48.692    8.666  1.593  1.440  0.012   Pacific       
  176.920 -39.480   37.347   -9.310  1.803  1.707 -0.023   Pacific       
  175.490 -40.240   27.139    0.474  1.797  1.765 -0.038   Pacific       
  177.800 -38.580   47.365  -12.830  1.841  1.758 -0.008   Pacific       
  178.410 -37.820   58.815  -17.839  1.822  1.733  0.004   Pacific       
  175.910 -38.620   45.443    2.797  1.746  1.663 -0.006   Pacific       
  174.510 -35.620   50.421   10.383  1.727  1.669  0.014   Pacific       
  176.470 -37.760   48.033    5.585  1.752  1.663  0.000   Pacific       
  172.500 -41.730   31.750   13.478  1.663  1.612 -0.061   Pacific       
  174.780 -41.270   14.824    1.581  1.765  1.701 -0.041   Pacific       
  173.770 -35.960   50.843   10.109  1.688  1.625  0.008   Pacific       
  175.520 -36.330   51.233    7.882  1.746  1.669  0.013   Pacific       
  175.000 -37.590   48.410    9.049  1.695  1.612  0.001   Pacific       
  174.230 -39.130   44.322    9.226  1.682  1.612 -0.022   Pacific       
  172.770 -34.470   55.501   12.584  1.727  1.695  0.013   Pacific       
  167.920 -44.670   13.499   12.784  1.669  1.771 -0.062   Pacific       
  166.610 -46.160    7.891   10.635  1.637  1.765 -0.080   Pacific       
  170.510 -45.870   -0.129    1.457  1.561  1.567 -0.101   Pacific       
  170.830 -42.950   30.269   12.241  1.771  1.879 -0.060   Pacific       
 -176.570 -43.960   -0.546   -1.404  2.160  2.013 -0.062   Pacific       
  174.810 -41.320   10.990   -0.778  2.032  2.198 -0.030   Pacific       
  123.680  13.480   53.091   24.373  1.727  1.217 -0.103   Pacific       
  121.560  15.760   32.150   21.218  5.785  3.714 -0.038   Pacific       
  121.040  15.190   37.118   -6.996  1.752  1.261 -0.002   Pacific       
  121.730  17.620   26.656   26.019  1.370  0.975  0.014   Pacific       
  121.050  16.920   36.033   21.635  1.478  1.038 -0.047   Pacific       
  120.300  16.580   45.503    1.217  1.860  1.223  0.008   Pacific       
  120.970  14.600   44.209   -9.403  1.223  0.879  0.090   Pacific       
  121.040  14.540   44.486   -3.709  2.128  1.612  0.053   Pacific       
  121.870  13.560   70.078   -1.895  1.854  0.886  0.053   Pacific       
  120.970  15.490   44.890   -6.294  1.414  1.045  0.026   Pacific       
  121.110  16.500   35.963   28.967  2.281  1.778 -0.013   Pacific       
  120.910  16.160   40.358   12.865  1.516  1.134  0.026   Pacific       
  120.630  15.140   47.901   -6.791  1.548  1.121  0.009   Pacific       
  120.250  15.870   50.967   -5.210  1.121  0.815  0.030   Pacific       
  121.420  15.210   34.882    8.523  2.886  2.510 -0.078   Pacific       
  120.430  15.320   43.743   -9.934  4.109  4.122  0.099   Pacific       
  148.980 -35.400   59.235   31.961  0.682  0.720  0.039   Pacific       
  115.350 -29.050   81.622   52.133  0.338  0.465 -0.039   Pacific       
 -116.400  36.810   25.673  -32.436  1.261  1.140 -0.080   Pacific       
 -117.050  36.360   26.814  -30.800  1.529  1.440 -0.067   Pacific       
 -116.570  36.810   25.320  -33.017  1.172  1.051 -0.063   Pacific       
 -110.680  39.190   21.353  -29.439  0.478  0.420 -0.056   Pacific       
 -112.860  40.680   18.141  -31.492  0.389  0.389 -0.069   Pacific       
 -116.680  36.890   24.079  -33.251  1.561  1.497 -0.022   Pacific       
 -120.390  38.030   20.200  -30.657  0.542  0.542 -0.100   Pacific       
 -112.120  40.650   18.747  -30.442  0.420  0.420 -0.057   Pacific       
 -116.730  36.230   26.751  -32.233  1.803  1.860 -0.098   Pacific       
 -119.620  49.320   14.450  -35.921  0.363  0.389 -0.054   Pacific       
 -114.940  39.350   18.669  -32.913  0.452  0.452 -0.087   Pacific       
 -115.820  40.920   17.264  -33.249  0.631  0.663 -0.070   Pacific       
 -117.560  36.520   24.006  -31.844  1.408  1.383 -0.093   Pacific       
 -113.800  39.370   19.616  -31.978  0.452  0.452 -0.076   Pacific       
 -119.350  40.420   17.822  -33.026  0.420  0.420 -0.104   Pacific       
 -102.180  37.780   21.584  -24.460  0.688  0.567 -0.021   Pacific       
 -114.180  40.640   18.640  -32.119  0.420  0.389 -0.075   Pacific       
 -117.360  36.990   26.088  -32.449  1.618  1.497 -0.130   Pacific       
  -95.860  35.680   22.467  -17.785  0.962  0.752 -0.013   Pacific       
 -128.130  50.640   16.218  -35.075  4.861  2.733  0.066   Pacific       
 -117.480  36.570   24.497  -31.688  1.472  1.408 -0.090   Pacific       
 -117.540  36.530   24.943  -30.862  1.440  1.408 -0.079   Pacific       
 -117.610  36.500   23.583  -30.743  1.497  1.440 -0.097   Pacific       
 -116.860  40.400   20.487  -35.558  0.631  0.631 -0.072   Pacific       
  -97.480  36.690   22.828  -20.371  0.988  0.809 -0.004   Pacific       
 -116.470  36.840   25.172  -33.866  1.051  0.930 -0.048   Pacific       
 -116.100  40.150   19.197  -33.785  0.599  0.599 -0.083   Pacific       
 -117.290  37.060   25.661  -33.223  1.319  1.172 -0.119   Pacific       
 -117.510  39.690   18.655  -32.352  0.631  0.631 -0.096   Pacific       
 -122.420  37.850    7.712  -14.620  0.631  0.599 -0.080   Pacific       
 -120.940  39.970   17.013  -29.942  0.688  0.478 -0.108   Pacific       
 -115.120  40.620   18.339  -32.758  0.420  0.420 -0.073   Pacific       
 -120.230  40.590   17.367  -32.103  0.452  0.452 -0.097   Pacific       
 -119.880  39.310   14.139  -30.935  0.663  0.631 -0.067   Pacific       
 -112.850  39.430   19.724  -31.211  0.452  0.420 -0.067   Pacific       
 -117.450  37.020   25.513  -31.808  1.440  1.440 -0.104   Pacific       
 -117.500  36.870   25.652  -31.249  1.472  1.440 -0.099   Pacific       
 -118.260  40.400   17.994  -33.361  0.420  0.420 -0.099   Pacific       
 -125.540  48.930   23.302  -31.460  4.052  2.427  0.052   Pacific       
 -118.800  39.630   18.157  -32.195  0.688  0.688 -0.082   Pacific       
 -116.320  36.780   26.037  -33.171  1.083  0.962 -0.046   Pacific       
 -116.390  33.940   20.992  -16.743  1.261  1.172 -0.017   Pacific       
 -122.170  52.240   12.395  -37.662  4.052  2.491  0.045   Pacific       
 -114.840  39.290   20.573  -33.869  2.071  3.001 -0.081   Pacific       
 -118.950  37.640   14.443  -26.336  4.708  7.142 -0.139   Pacific       
 -118.280  37.230   21.783  -28.310  0.452  0.542 -0.081   Pacific       
 -173.760 -15.950  174.119  -25.498 10.671  4.065  0.000   Pacific       
 -173.960 -18.590  144.541  -31.329  9.512  3.402  0.000   Pacific       
 -175.310 -21.180  116.493  -14.106  4.829  5.530  0.000   Pacific       
  179.560 -16.320   22.119   11.472 14.991  2.759  0.000   Pacific       
  177.460 -17.490   32.808    2.415 13.965  2.994  0.000   Pacific       
 -178.690 -17.970   26.255   20.425 10.996  2.720  0.000   Pacific       
  -47.880 -15.950   68.526   24.220  2.848  1.408 -0.010   Pacific       
  -38.430  -3.880   63.553   29.292  1.892  0.567  0.081   Pacific       
  -65.600 -38.000   70.858   13.505  2.192  2.491 -0.154   Pacific       
  -49.230 -25.450   70.452   21.922  5.938  4.052  0.075   Pacific       
  -51.410 -22.120   70.890   20.647  6.721  4.562  0.059   Pacific       
  -70.880 -53.140   68.294   10.361  2.580  2.701  0.033   Pacific       
  -71.490 -16.470   81.030   13.106  0.752  0.510 -0.188   Pacific       
  -68.230 -31.600   79.408   12.952  0.930  0.988 -0.211   Pacific       
  -70.340 -27.380   93.852   17.389  0.930  0.962 -0.240   Pacific       
  -70.130 -20.270   95.541   16.140  1.319  1.198 -0.230   Pacific       
  -70.670 -33.150   91.079   14.700  0.567  0.873 -0.299   Pacific       
  -65.230 -26.840   73.753   13.606  1.287  1.140 -0.237   Pacific       
 -109.380 -27.150  137.165  -29.800  1.860  1.529  0.106   Pacific       
  -68.720 -19.530   89.454   19.747  3.510  4.351 -0.051   Pacific       
  -70.330 -18.480   91.691   18.663  3.479  3.033 -0.138   Pacific       
  -69.170 -18.260   84.365   21.540  4.683  6.027 -0.075   Pacific       
  -70.230 -22.170   99.238   21.428  6.180  4.562  0.049   Pacific       
  -68.830 -20.980   94.949   16.804  7.741  6.658 -0.805   Pacific       
  -70.220 -19.600   98.722   19.153  5.039  6.358 -0.051   Pacific       
  -70.120 -21.150  102.373   23.218  5.581  3.600 -0.061   Pacific       
  -69.620 -18.910   88.824   20.019  6.237  6.900 -0.523   Pacific       
  -68.280 -21.650   86.923   18.323  8.913  3.657  0.232   Pacific       
  -70.160 -20.430   99.476   21.135  6.932  2.880 -0.134   Pacific       
  -65.490 -22.140   80.627   16.077  6.989  4.861 -0.320   Pacific       
   38.770   9.040   91.597   45.889  1.000  1.000  0.000   Pacific       
   39.610   8.260   96.318   44.658  1.000  1.000  0.000   Pacific       
  147.440 -42.800   46.670   33.145  1.198  1.102  0.000   Pacific       
  117.100 -20.980   88.742   50.787  1.402  1.198  0.000   Pacific       
  115.890 -31.800   79.173   51.755  1.198  1.102  0.000   Pacific       
  148.980 -35.400   59.346   32.303  1.102  1.102  0.000   Pacific       
  115.350 -29.050   81.675   51.053  1.102  1.102  0.000   Pacific       
   30.500  50.360   70.080   42.169  1.402  1.300  0.000   Pacific       
   15.490  47.070   65.745   48.319  1.300  1.300  0.000   Pacific       
    0.340  50.870   53.206   46.553  1.102  1.102  0.000   Pacific       
    5.810  52.180   54.443   47.366  1.102  1.102  0.000   Pacific       
   11.870  78.930   20.318   46.818  1.198  1.198  0.000   Pacific       
   13.070  52.380   58.546   45.763  1.102  1.102  0.000   Pacific       
   77.020  43.180   94.592   19.702  1.701  1.497  0.000   Pacific       
   -3.950  40.440   62.499   45.499  1.300  1.198  0.000   Pacific       
   12.880  49.140   62.043   45.960  1.102  1.102  0.000   Pacific       
   36.760  55.700   69.938   40.033  1.198  1.102  0.000   Pacific       
 -176.570 -43.960    2.293   -0.793  1.000  1.497  0.000   Pacific       
 -159.660  22.130   -1.860   -0.450  1.300  1.102  0.000   Pacific       
  167.730   8.720   -0.273   -0.962  1.701  1.497  0.000   Pacific       
 -155.460  19.800   -3.102   -0.709  1.402  1.300  0.000   Pacific       
  106.850  -6.490   85.691   -7.701  1.402  1.198  0.000   Pacific       
   99.630   2.460  100.357    1.734  1.599  0.599  0.000   Pacific       
  115.150  -8.760   95.235  -14.839  2.899  1.899  0.000   Pacific       
  103.680   1.350   97.984   -7.026  2.102  1.599  0.000   Pacific       
  112.660  -7.120   95.381  -18.055  2.000  2.102  0.000   Pacific       
   99.390   0.220   91.469   15.769  1.402  0.898  0.000   Pacific       
