 -48 -80  46.142  24.062 0 0 0
 -47 -80  45.724  24.605 0 0 0
 -46 -80  45.296  25.141 0 0 0
 -45 -80  44.860  25.669 0 0 0
 -44 -80  44.414  26.190 0 0 0
 -43 -80  43.959  26.702 0 0 0
 -42 -80  43.496  27.207 0 0 0
 -41 -80  43.024  27.703 0 0 0
 -40 -80  42.544  28.190 0 0 0
 -39 -80  42.055  28.669 0 0 0
 -38 -80  41.558  29.140 0 0 0
 -37 -80  41.054  29.601 0 0 0
 -36 -80  40.541  30.054 0 0 0
 -35 -80  40.020  30.497 0 0 0
 -34 -80  39.493  30.931 0 0 0
 -33 -80  38.957  31.355 0 0 0
 -32 -80  38.415  31.770 0 0 0
 -31 -80  37.865  32.176 0 0 0
 -30 -80  37.309  32.571 0 0 0
 -29 -80  36.746  32.957 0 0 0
 -28 -80  36.176  33.332 0 0 0
 -27 -80  35.600  33.698 0 0 0
 -26 -80  35.017  34.053 0 0 0
 -25 -80  34.429  34.398 0 0 0
 -24 -80  33.835  34.732 0 0 0
 -23 -80  33.235  35.056 0 0 0
 -22 -80  32.630  35.369 0 0 0
 -21 -80  32.020  35.671 0 0 0
 -20 -80  31.404  35.962 0 0 0
 -19 -80  30.783  36.243 0 0 0
 -18 -80  30.158  36.512 0 0 0
 -17 -80  29.528  36.770 0 0 0
 -16 -80  28.894  37.017 0 0 0
 -15 -80  28.256  37.253 0 0 0
 -14 -80  27.614  37.478 0 0 0
 -13 -80  26.968  37.691 0 0 0
 -12 -80  26.318  37.892 0 0 0
 -11 -80  25.665  38.082 0 0 0
 -10 -80  25.009  38.261 0 0 0
  -9 -80  24.350  38.427 0 0 0
  -8 -80  23.688  38.582 0 0 0
  -7 -80  23.024  38.726 0 0 0
  -6 -80  22.357  38.857 0 0 0
  -5 -80  21.688  38.977 0 0 0
  -4 -80  21.017  39.085 0 0 0
  -3 -80  20.344  39.180 0 0 0
  -2 -80  19.670  39.264 0 0 0
  -1 -80  18.995  39.336 0 0 0
   0 -80  18.318  39.396 0 0 0
   1 -80  17.640  39.444 0 0 0
   2 -80  16.962  39.480 0 0 0
   3 -80  16.283  39.504 0 0 0
   4 -80  15.604  39.516 0 0 0
   5 -80  14.925  39.516 0 0 0
   6 -80  14.246  39.504 0 0 0
   7 -80  13.567  39.480 0 0 0
   8 -80  12.889  39.444 0 0 0
   9 -80  12.211  39.395 0 0 0
  10 -80  11.535  39.335 0 0 0
  11 -80  10.859  39.263 0 0 0
  12 -80  10.185  39.179 0 0 0
  13 -80   9.512  39.083 0 0 0
  14 -80   8.841  38.975 0 0 0
  15 -80   8.173  38.855 0 0 0
  16 -80   7.506  38.723 0 0 0
  17 -80   6.841  38.580 0 0 0
  18 -80   6.180  38.424 0 0 0
  19 -80   5.521  38.257 0 0 0
  20 -80   4.865  38.079 0 0 0
  21 -80   4.212  37.889 0 0 0
  22 -80   3.562  37.687 0 0 0
  23 -80   2.916  37.474 0 0 0
  24 -80   2.274  37.249 0 0 0
  25 -80   1.636  37.013 0 0 0
  26 -80   1.002  36.766 0 0 0
  27 -80   0.372  36.507 0 0 0
  28 -80  -0.253  36.238 0 0 0
  29 -80  -0.874  35.957 0 0 0
  30 -80  -1.489  35.665 0 0 0
  31 -80  -2.100  35.363 0 0 0
  32 -80  -2.705  35.050 0 0 0
  33 -80  -3.304  34.726 0 0 0
  34 -80  -3.898  34.391 0 0 0
  35 -80  -4.487  34.046 0 0 0
  36 -80  -5.069  33.691 0 0 0
  37 -80  -5.645  33.326 0 0 0
  38 -80  -6.214  32.950 0 0 0
  39 -80  -6.777  32.564 0 0 0
  40 -80  -7.334  32.168 0 0 0
  41 -80  -7.883  31.763 0 0 0
  42 -80  -8.426  31.348 0 0 0
  43 -80  -8.961  30.923 0 0 0
  44 -80  -9.489  30.489 0 0 0
  45 -80 -10.009  30.045 0 0 0
  46 -80 -10.521  29.593 0 0 0
  47 -80 -11.026  29.131 0 0 0
  48 -80 -11.523  28.661 0 0 0
  49 -80 -12.011  28.182 0 0 0
  50 -80 -12.491  27.694 0 0 0
  51 -80 -12.963  27.198 0 0 0
  52 -80 -13.426  26.693 0 0 0
  53 -80 -13.881  26.181 0 0 0
  54 -80 -14.326  25.660 0 0 0
  55 -80 -14.763  25.132 0 0 0
  56 -80 -15.190  24.596 0 0 0
  57 -80 -15.608  24.052 0 0 0
  58 -80 -16.017  23.501 0 0 0
  59 -80 -16.416  22.943 0 0 0
  60 -80 -16.806  22.378 0 0 0
  61 -80 -17.185  21.806 0 0 0
  62 -80 -17.555  21.228 0 0 0
  63 -80 -17.915  20.643 0 0 0
  64 -80 -18.265  20.051 0 0 0
  65 -80 -18.604  19.454 0 0 0
  66 -80 -18.933  18.851 0 0 0
  67 -80 -19.252  18.242 0 0 0
  68 -80 -19.561  17.627 0 0 0
  69 -80 -19.858  17.007 0 0 0
  70 -80 -20.145  16.382 0 0 0
  71 -80 -20.421  15.752 0 0 0
  72 -80 -20.687  15.117 0 0 0
  73 -80 -20.941  14.478 0 0 0
  74 -80 -21.184  13.834 0 0 0
  75 -80 -21.416  13.185 0 0 0
  76 -80 -21.638  12.533 0 0 0
  77 -80 -21.847  11.877 0 0 0
  78 -80 -22.046  11.218 0 0 0
  79 -80 -22.233  10.555 0 0 0
  80 -80 -22.409   9.888 0 0 0
  81 -80 -22.573   9.219 0 0 0
  82 -80 -22.726   8.547 0 0 0
  83 -80 -22.867   7.872 0 0 0
  84 -80 -22.996   7.195 0 0 0
  85 -80 -23.114   6.516 0 0 0
  86 -80 -23.220   5.835 0 0 0
  87 -80 -23.315   5.152 0 0 0
  88 -80 -23.397   4.467 0 0 0
  89 -80 -23.468   3.781 0 0 0
  90 -80 -23.527   3.094 0 0 0
  91 -80 -23.574   2.406 0 0 0
  92 -80 -23.610   1.718 0 0 0
  93 -80 -23.634   1.028 0 0 0
  94 -80 -23.645   0.339 0 0 0
  95 -80 -23.645  -0.351 0 0 0
  96 -80 -23.633  -1.041 0 0 0
  97 -80 -23.609  -1.730 0 0 0
  98 -80 -23.574  -2.419 0 0 0
  99 -80 -23.526  -3.107 0 0 0
 100 -80 -23.467  -3.794 0 0 0
 101 -80 -23.396  -4.480 0 0 0
 102 -80 -23.313  -5.164 0 0 0
 103 -80 -23.218  -5.847 0 0 0
 104 -80 -23.112  -6.528 0 0 0
 105 -80 -22.994  -7.208 0 0 0
 106 -80 -22.864  -7.885 0 0 0
 107 -80 -22.723  -8.559 0 0 0
 108 -80 -22.570  -9.231 0 0 0
 109 -80 -22.406  -9.900 0 0 0
 110 -80 -22.230 -10.567 0 0 0
 111 -80 -22.042 -11.230 0 0 0
 112 -80 -21.844 -11.889 0 0 0
 113 -80 -21.634 -12.545 0 0 0
 114 -80 -21.412 -13.197 0 0 0
 115 -80 -21.180 -13.845 0 0 0
 116 -80 -20.936 -14.489 0 0 0
 117 -80 -20.682 -15.129 0 0 0
 118 -80 -20.416 -15.763 0 0 0
 119 -80 -20.140 -16.393 0 0 0
 120 -80 -19.853 -17.018 0 0 0
 121 -80 -19.555 -17.638 0 0 0
 122 -80 -19.247 -18.253 0 0 0
 123 -80 -18.928 -18.862 0 0 0
 124 -80 -18.598 -19.465 0 0 0
 125 -80 -18.259 -20.062 0 0 0
 126 -80 -17.909 -20.653 0 0 0
 127 -80 -17.549 -21.238 0 0 0
 128 -80 -17.179 -21.816 0 0 0
 129 -80 -16.799 -22.388 0 0 0
 130 -80 -16.409 -22.953 0 0 0
 131 -80 -16.010 -23.511 0 0 0
 132 -80 -15.601 -24.062 0 0 0
 133 -80 -15.183 -24.605 0 0 0
 134 -80 -14.755 -25.141 0 0 0
 135 -80 -14.318 -25.669 0 0 0
 136 -80 -13.873 -26.190 0 0 0
 137 -80 -13.418 -26.702 0 0 0
 138 -80 -12.955 -27.207 0 0 0
 139 -80 -12.483 -27.703 0 0 0
 140 -80 -12.002 -28.190 0 0 0
 141 -80 -11.514 -28.669 0 0 0
 142 -80 -11.017 -29.140 0 0 0
 143 -80 -10.512 -29.601 0 0 0
 144 -80  -9.999 -30.054 0 0 0
 145 -80  -9.479 -30.497 0 0 0
 146 -80  -8.951 -30.931 0 0 0
 147 -80  -8.416 -31.355 0 0 0
 148 -80  -7.873 -31.770 0 0 0
 149 -80  -7.324 -32.176 0 0 0
 150 -80  -6.767 -32.571 0 0 0
 151 -80  -6.204 -32.957 0 0 0
 152 -80  -5.634 -33.332 0 0 0
 153 -80  -5.058 -33.698 0 0 0
 154 -80  -4.476 -34.053 0 0 0
 155 -80  -3.888 -34.398 0 0 0
 156 -80  -3.294 -34.732 0 0 0
 157 -80  -2.694 -35.056 0 0 0
 158 -80  -2.089 -35.369 0 0 0
 159 -80  -1.478 -35.671 0 0 0
 160 -80  -0.863 -35.962 0 0 0
 161 -80  -0.242 -36.243 0 0 0
 162 -80   0.383 -36.512 0 0 0
 163 -80   1.013 -36.770 0 0 0
 164 -80   1.647 -37.017 0 0 0
 165 -80   2.286 -37.253 0 0 0
 166 -80   2.928 -37.478 0 0 0
 167 -80   3.574 -37.691 0 0 0
 168 -80   4.223 -37.892 0 0 0
 169 -80   4.876 -38.082 0 0 0
 170 -80   5.532 -38.261 0 0 0
 171 -80   6.192 -38.427 0 0 0
 172 -80   6.853 -38.582 0 0 0
 173 -80   7.518 -38.726 0 0 0
 174 -80   8.185 -38.857 0 0 0
 175 -80   8.854 -38.977 0 0 0
 176 -80   9.524 -39.085 0 0 0
 177 -80  10.197 -39.180 0 0 0
 178 -80  10.871 -39.264 0 0 0
 179 -80  11.547 -39.336 0 0 0
-180 -79  13.742 -39.396 0 0 0
-179 -79  14.418 -39.444 0 0 0
-178 -79  15.094 -39.480 0 0 0
-177 -79  15.770 -39.504 0 0 0
-176 -79  16.447 -39.516 0 0 0
-175 -79  17.124 -39.516 0 0 0
-174 -79  17.801 -39.504 0 0 0
-173 -79  18.478 -39.480 0 0 0
-172 -79  19.154 -39.444 0 0 0
-171 -79  19.829 -39.395 0 0 0
-170 -79  20.504 -39.335 0 0 0
-169 -79  21.177 -39.263 0 0 0
-168 -79  21.849 -39.179 0 0 0
-167 -79  22.520 -39.083 0 0 0
-166 -79  23.188 -38.975 0 0 0
-165 -79  23.855 -38.855 0 0 0
-164 -79  24.520 -38.723 0 0 0
-163 -79  25.182 -38.580 0 0 0
-162 -79  25.841 -38.424 0 0 0
-161 -79  26.498 -38.257 0 0 0
-160 -79  27.152 -38.079 0 0 0
-159 -79  27.803 -37.889 0 0 0
-158 -79  28.451 -37.687 0 0 0
-157 -79  29.094 -37.474 0 0 0
-156 -79  29.734 -37.249 0 0 0
-155 -79  30.371 -37.013 0 0 0
-154 -79  31.003 -36.766 0 0 0
-153 -79  31.630 -36.507 0 0 0
-152 -79  32.254 -36.238 0 0 0
-151 -79  32.872 -35.957 0 0 0
-150 -79  33.486 -35.665 0 0 0
-149 -79  34.094 -35.363 0 0 0
-148 -79  34.697 -35.050 0 0 0
-147 -79  35.295 -34.726 0 0 0
-146 -79  35.887 -34.391 0 0 0
-145 -79  36.473 -34.046 0 0 0
-144 -79  37.054 -33.691 0 0 0
-143 -79  37.628 -33.326 0 0 0
-142 -79  38.195 -32.950 0 0 0
-141 -79  38.757 -32.564 0 0 0
-140 -79  39.311 -32.168 0 0 0
-139 -79  39.859 -31.763 0 0 0
-138 -79  40.400 -31.348 0 0 0
-137 -79  40.933 -30.923 0 0 0
-136 -79  41.459 -30.489 0 0 0
-135 -79  41.978 -30.045 0 0 0
-134 -79  42.489 -29.593 0 0 0
-133 -79  42.992 -29.131 0 0 0
-132 -79  43.487 -28.661 0 0 0
-131 -79  43.974 -28.182 0 0 0
-130 -79  44.452 -27.694 0 0 0
-129 -79  44.923 -27.198 0 0 0
-128 -79  45.384 -26.693 0 0 0
-127 -79  45.837 -26.181 0 0 0
-126 -79  46.281 -25.660 0 0 0
-125 -79  46.716 -25.132 0 0 0
-124 -79  47.142 -24.596 0 0 0
-123 -79  47.559 -24.052 0 0 0
-122 -79  47.966 -23.501 0 0 0
-121 -79  48.364 -22.943 0 0 0
-120 -79  48.753 -22.378 0 0 0
-119 -79  49.131 -21.806 0 0 0
-118 -79  49.500 -21.228 0 0 0
-117 -79  49.858 -20.643 0 0 0
-116 -79  50.207 -20.051 0 0 0
-115 -79  50.545 -19.454 0 0 0
-114 -79  50.874 -18.851 0 0 0
-113 -79  51.191 -18.242 0 0 0
-112 -79  51.499 -17.627 0 0 0
-111 -79  51.795 -17.007 0 0 0
-110 -79  52.081 -16.382 0 0 0
-109 -79  52.357 -15.752 0 0 0
-108 -79  52.621 -15.117 0 0 0
-107 -79  52.875 -14.478 0 0 0
-106 -79  53.117 -13.834 0 0 0
-105 -79  53.349 -13.185 0 0 0
-104 -79  53.569 -12.533 0 0 0
-103 -79  53.778 -11.877 0 0 0
-102 -79  53.976 -11.218 0 0 0
-101 -79  54.162 -10.555 0 0 0
-100 -79  54.337  -9.888 0 0 0
 -99 -79  54.501  -9.219 0 0 0
 -98 -79  54.653  -8.547 0 0 0
 -97 -79  54.794  -7.872 0 0 0
 -96 -79  54.923  -7.195 0 0 0
 -95 -79  55.041  -6.516 0 0 0
 -94 -79  55.146  -5.835 0 0 0
 -93 -79  55.240  -5.152 0 0 0
 -92 -79  55.323  -4.467 0 0 0
 -91 -79  55.393  -3.781 0 0 0
 -90 -79  55.452  -3.094 0 0 0
 -89 -79  55.500  -2.406 0 0 0
 -88 -79  55.535  -1.718 0 0 0
 -87 -79  55.558  -1.028 0 0 0
 -86 -79  55.570  -0.339 0 0 0
 -85 -79  55.570   0.351 0 0 0
 -84 -79  55.558   1.041 0 0 0
 -83 -79  55.534   1.730 0 0 0
 -82 -79  55.499   2.419 0 0 0
 -81 -79  55.451   3.107 0 0 0
 -80 -79  55.392   3.794 0 0 0
 -79 -79  55.321   4.480 0 0 0
 -78 -79  55.239   5.164 0 0 0
 -77 -79  55.145   5.847 0 0 0
 -76 -79  55.038   6.528 0 0 0
 -75 -79  54.921   7.208 0 0 0
 -74 -79  54.792   7.885 0 0 0
 -73 -79  54.651   8.559 0 0 0
 -72 -79  54.498   9.231 0 0 0
 -71 -79  54.334   9.900 0 0 0
 -70 -79  54.159  10.567 0 0 0
 -69 -79  53.972  11.230 0 0 0
 -68 -79  53.774  11.889 0 0 0
 -67 -79  53.565  12.545 0 0 0
 -66 -79  53.344  13.197 0 0 0
 -65 -79  53.113  13.845 0 0 0
 -64 -79  52.870  14.489 0 0 0
 -63 -79  52.616  15.129 0 0 0
 -62 -79  52.352  15.763 0 0 0
 -61 -79  52.076  16.393 0 0 0
 -60 -79  51.790  17.018 0 0 0
 -59 -79  51.493  17.638 0 0 0
 -58 -79  51.186  18.253 0 0 0
 -57 -79  50.868  18.862 0 0 0
 -56 -79  50.539  19.465 0 0 0
 -55 -79  50.201  20.062 0 0 0
 -54 -79  49.852  20.653 0 0 0
 -53 -79  49.493  21.238 0 0 0
 -52 -79  49.124  21.816 0 0 0
 -51 -79  48.746  22.388 0 0 0
 -50 -79  48.357  22.953 0 0 0
 -49 -79  47.959  23.511 0 0 0
 -48 -79  47.552  24.062 0 0 0
 -47 -79  47.135  24.605 0 0 0
 -46 -79  46.709  25.141 0 0 0
 -45 -79  46.273  25.669 0 0 0
 -44 -79  45.829  26.190 0 0 0
 -43 -79  45.376  26.702 0 0 0
 -42 -79  44.914  27.207 0 0 0
 -41 -79  44.444  27.703 0 0 0
 -40 -79  43.965  28.190 0 0 0
 -39 -79  43.478  28.669 0 0 0
 -38 -79  42.983  29.140 0 0 0
 -37 -79  42.479  29.601 0 0 0
 -36 -79  41.968  30.054 0 0 0
 -35 -79  41.450  30.497 0 0 0
 -34 -79  40.923  30.931 0 0 0
 -33 -79  40.390  31.355 0 0 0
 -32 -79  39.849  31.770 0 0 0
 -31 -79  39.301  32.176 0 0 0
 -30 -79  38.747  32.571 0 0 0
 -29 -79  38.185  32.957 0 0 0
 -28 -79  37.617  33.332 0 0 0
 -27 -79  37.043  33.698 0 0 0
 -26 -79  36.463  34.053 0 0 0
 -25 -79  35.876  34.398 0 0 0
 -24 -79  35.284  34.732 0 0 0
 -23 -79  34.686  35.056 0 0 0
 -22 -79  34.083  35.369 0 0 0
 -21 -79  33.475  35.671 0 0 0
 -20 -79  32.861  35.962 0 0 0
 -19 -79  32.242  36.243 0 0 0
 -18 -79  31.619  36.512 0 0 0
 -17 -79  30.991  36.770 0 0 0
 -16 -79  30.359  37.017 0 0 0
 -15 -79  29.723  37.253 0 0 0
 -14 -79  29.083  37.478 0 0 0
